2018.07.19,288500,,,,,
2018.07.18,290000,,,,,
2018.07.17,295500,,,,,
2018.07.16,293500,,,,,
2018.07.13,288000,,,,,
2018.07.12,288000,,,,,
2018.07.11,276500,,,,,
2018.07.10,281000,,,,,
2018.07.09,284000,,,,,
2018.07.06,289500,,,,,
2018.07.05,282000,,,,,
2018.07.04,291500,,,,,
2018.07.03,303000,,,,,
2018.07.02,303500,,,,,
2018.06.29,303500,,,,,
2018.06.28,298000,,,,,
2018.06.27,302000,,,,,
2018.06.26,301000,,,,,
2018.06.25,296000,,,,,
2018.06.22,295500,,,,,
2018.06.21,292000,,,,,
2018.06.20,297000,,,,,
2018.06.19,287500,,,,,
2018.06.18,305000,,,,,
2018.06.15,298500,,,,,
2018.06.14,280000,,,,,
2018.06.12,273000,,,,,
2018.06.11,267500,,,,,
2018.06.08,269500,,,,,
2018.06.07,271000,,,,,
2018.06.05,267000,,,,,
2018.06.04,266500,,,,,
2018.06.01,273500,,,,,
2018.05.31,265500,,,,,
2018.05.30,269500,,,,,
2018.05.29,270500,,,,,
2018.05.28,271000,,,,,
2018.05.25,275000,,,,,
2018.05.24,264500,,,,,
2018.05.23,257500,,,,,
2018.05.21,270000,,,,,
2018.05.18,270000,,,,,
2018.05.17,267500,,,,,
2018.05.16,268500,,,,,
2018.05.15,268000,,,,,
2018.05.14,255000,,,,,
2018.05.11,260000,,,,,
2018.05.10,259000,,,,,
2018.05.09,259000,,,,,
2018.05.08,236000,,,,,
2018.05.04,250000,,,,,
2018.05.03,262000,,,,,
2018.05.02,259000,,,,,
2018.04.30,271000,,,,,
2018.04.27,276500,,,,,
2018.04.26,257000,,,,,
2018.04.25,251000,,,,,
