강남구,역삼동,동부센트레빌,184000,185000,184500,206, 1,77.83,110.66,94.245,5
강남구,역삼동,동원스위트뷰역삼,135000,165000,150000,28, 1,84.46,119.93,102.195,13
강남구,역삼동,래미안그레이튼2차,235000,320000,277500,464, 5,86,154.96,120.48,12
강남구,역삼동,래미안그레이튼3차,230000,270000,250000,476, 8,85.64,172.22,128.93,9
강남구,역삼동,래미안펜타빌,355000,400000,377500,288, 5,161.43,185.97,173.7,4
강남구,역삼동,로얄빌리지,130000,130000,130000,19, 2,61.04,151.85,106.445,21
강남구,역삼동,로얄팰리스,200000,200000,200000,15, 1,106.45,200.13,153.29,14
강남구,역삼동,명인갤러리1차,120000,120000,120000,14, 1,76.86,95.31,86.08500000000001,10
강남구,역삼동,명인갤러리2차,210000,230000,220000,14, 1,137.16,137.68,137.42000000000002,10
강남구,역삼동,선릉역우정에쉐르멤버스(주상복합),32000,60000,46000,34, 1,28.83,47.43,38.129999999999995,9
강남구,역삼동,세종빌라트,130000,200000,165000,19, 1,139.39,184.82,162.105,9
강남구,역삼동,스톤엘리시온역삼,130000,135000,132500,19, 1,26.14,69.99,48.065,12
강남구,역삼동,시티프라디움더강남(101동/주상복합),200000,222000,211000,72, 1,84.8,85.12,84.96000000000001,9
강남구,역삼동,시티프라디움더강남(201동/주상복합),200000,200000,200000,34, 1,97.04,97.04,97.04,9
강남구,역삼동,쌍용플래티넘밸류(주상복합),170000,270000,220000,166, 3,106.36,146.15,126.255,6
강남구,역삼동,역삼(리츠빌),135000,135000,135000,15, 1,61.97,107.62,84.795,18
강남구,역삼동,역삼2차아이파크,180000,330000,255000,150, 3,74.98,149.58,112.28,6
강남구,역삼동,역삼EG소울리더(도시형),18000,48000,33000,99, 1,19.9,42.95,31.425,11
강남구,역삼동,역삼IPARK,84000,370000,227000,541, 7,36.27,181.03,108.65,3
강남구,역삼동,역삼e-편한세상,219000,300000,259500,840, 12,79.52,108.2,93.86,7
강남구,역삼동,역삼디오빌(주상복합),32000,95000,63500,457, 1,39.58,112.01,75.795,13
강남구,역삼동,역삼디오슈페리움(주상복합),165000,220000,192500,60, 1,65.78,119.11,92.445,3
강남구,역삼동,역삼래미안,195000,280000,237500,1050, 12,80.66,109.4,95.03,5
강남구,역삼동,역삼롯데캐슬노블,290000,310000,300000,117, 2,183.02,283.08,233.05,5
강남구,역삼동,역삼르비앙,150000,150000,150000,12, 1,109.11,167.34,138.225,6
강남구,역삼동,역삼브라운스톤,110000,110000,110000,48, 1,76.67,76.67,76.67,12
강남구,역삼동,역삼센트럴아이파크,290000,500000,395000,499, 5,79.27,218.91,149.09,4
강남구,역삼동,역삼엔스위트,135000,150000,142500,24, 2,94.32,120.31,107.315,11
